embedding_id	sub-MIC002	sub-MIC003	sub-MIC005	sub-MIC008	sub-MIC009	sub-MIC010	sub-MIC012	sub-MIC013	sub-MIC014	sub-MIC015	sub-MIC016	sub-MIC017	sub-MIC018	sub-MIC019	sub-MIC020	sub-MIC021	sub-MIC022	sub-MIC023	sub-MIC024	sub-MIC025	sub-MIC026	sub-MIC027	sub-MIC028	sub-MIC029	sub-MIC031	sub-MIC032	sub-MIC033	sub-MIC034	sub-MIC035	sub-MIC036	sub-MIC037	sub-MIC038	sub-MIC039	sub-MIC040	sub-MIC041	sub-MIC042	sub-MIC043	sub-MIC044	sub-MIC045	sub-MIC046	sub-MIC047	sub-MIC048	sub-MIC049	sub-MIC051	sub-MIC052	sub-MIC053	sub-MIC056	sub-MIC057	sub-MIC059	sub-MIC060	sub-MIC061	sub-MIC063	sub-MIC064	sub-MIC065	sub-MIC068	sub-MIC069	sub-MIC070	sub-MIC071	sub-MIC072	sub-MIC073	sub-MIC076	sub-MIC077	sub-MIC078	sub-MIC079	sub-MIC080	sub-MIC081	sub-MIC082	sub-MIC083	sub-MIC084	sub-MIC085	sub-MIC087	sub-MIC088	sub-MIC090	sub-MIC091	sub-MIC092	sub-MIC093	sub-MIC094	sub-MIC095	sub-MIC096	sub-MIC097	sub-MIC098	sub-MIC099	sub-MIC100	sub-MIC101	sub-MIC102	sub-MIC103	sub-MIC104	sub-MIC105
embedding_0180	0.5453613	0.54332364	0.5806332	0.5078892	0.53593016	0.51075876	0.5474135	0.5338669	0.48386845	0.50520635	0.5592705	0.5044018	0.5125107	0.5478964	0.5209333	0.5171727	0.5401132	0.5030608	0.450651	0.5025287	0.50910324	0.4636047	0.5403945	0.6149285	0.4596342	0.49628952	0.54155177	0.5077395	0.51751614	0.50059146	0.5048416	0.49710014	0.5174107	0.52027696	0.45271856	0.5097244	0.52932656	0.4977333	0.53066707	0.47392574	0.4551837	0.4862906	0.5312479	0.5165585	0.4935052	0.5309044	0.50130147	0.46930698	0.50536376	0.48372698	0.5472551	0.52455133	0.5240161	0.5209391	0.52660656	0.49668127	0.47469553	0.5337449	0.5164528	0.45587963	0.533367	0.52330047	0.57319975	0.51256317	0.5130522	0.5287364	0.49419045	0.56488323	0.51162237	0.4821279	0.5214019	0.5533194	0.531745	0.50943774	0.5289909	0.52425224	0.5743046	0.5638296	0.4709876	0.48102945	0.51609457	0.5037369	0.53480715	0.54300237	0.52438235	0.51875997	0.54501843	0.5187005
embedding_0181	0.1863662	0.17210473	0.20699878	0.25771245	0.31394908	0.114496104	0.23921753	0.26425418	0.26404247	0.2622512	0.30417338	0.15090252	0.20718989	0.23690894	0.34175712	0.31037986	0.1568431	0.2570467	0.27929237	0.33971867	0.25134218	0.33420214	0.20174843	0.2048653	0.3814581	0.22383559	0.24672216	0.2652863	0.26367027	0.3071805	0.26056087	0.19410467	0.22529604	0.23947057	0.29947084	0.24241018	0.27735174	0.291748	0.2327611	0.24958451	0.35900897	0.17686224	0.25235328	0.24167101	0.17273779	0.23117366	0.2798934	0.31960887	0.28337872	0.20102042	0.21075632	0.23285396	0.15242068	0.20866938	0.22182693	0.27324212	0.33663723	0.27255565	0.2462364	0.23376319	0.18387912	0.19923717	0.3140294	0.31683406	0.352088	0.27089965	0.25783172	0.31666535	0.3508012	0.24425907	0.3265327	0.27601066	0.2729302	0.18031389	0.22326957	0.31655422	0.16196483	0.12610953	0.26950333	0.29225454	0.23449503	0.2319383	0.24423821	0.22332641	0.28666872	0.3344253	0.28161353	0.25071582
embedding_0182	-0.14979914	-0.25537127	-0.22407426	-0.22414717	-0.23981294	-0.19528231	-0.22218437	-0.19765103	-0.23168589	-0.17959537	-0.2054922	-0.19453806	-0.26647094	-0.20279647	-0.23093215	-0.25472948	-0.25469333	-0.24581538	-0.1905115	-0.22751628	-0.23101538	-0.29017368	-0.16945273	-0.17853491	-0.23210776	-0.2310016	-0.26621214	-0.2449238	-0.2522265	-0.19614059	-0.28248745	-0.11621382	-0.16480279	-0.21519242	-0.2094907	-0.23174043	-0.24546386	-0.21742123	-0.23147756	-0.18164398	-0.18987244	-0.15422162	-0.2920908	-0.2261468	-0.12315217	-0.3124744	-0.24291703	-0.26130828	-0.27821943	-0.25477037	-0.16807821	-0.2523917	-0.1241877	-0.18628791	-0.18935102	-0.23561117	-0.30330455	-0.2004484	-0.11832993	-0.22047232	-0.20470773	-0.23071788	-0.23009989	-0.2328911	-0.2951101	-0.28275117	-0.23970658	-0.2590592	-0.24202262	-0.23768511	-0.27254936	-0.21700883	-0.22257479	-0.22374853	-0.25205415	-0.26286665	-0.26516938	-0.19529435	-0.18416843	-0.30611572	-0.21781342	-0.24512193	-0.28444526	-0.23038436	-0.25972223	-0.2763004	-0.20895502	-0.18788216
embedding_0183	0.41587326	0.43288988	0.31739277	0.47312495	0.47527164	0.48596737	0.43119043	0.4927464	0.44743097	0.5067061	0.46707204	0.37626442	0.40352133	0.4784581	0.4188618	0.4762948	0.4555157	0.45786807	0.4249104	0.477361	0.45181978	0.42237416	0.43171346	0.42184582	0.48506898	0.39664358	0.43317616	0.4001508	0.39251673	0.41834497	0.39957792	0.46730915	0.47605926	0.43736443	0.5004193	0.39267904	0.3996235	0.47198254	0.44084746	0.5004054	0.45963687	0.46285322	0.47826922	0.50623333	0.46384686	0.35878956	0.4468201	0.44512096	0.42897817	0.4406979	0.44608444	0.46243393	0.46141577	0.4707673	0.49092767	0.41001114	0.43930772	0.44114038	0.4538767	0.4554312	0.42456213	0.4468565	0.44404513	0.38180286	0.40882722	0.51441824	0.43659765	0.47255948	0.4929629	0.48775092	0.46811685	0.42322746	0.4834386	0.4550005	0.48253432	0.46409935	0.46783483	0.44709876	0.474184	0.4212985	0.4616648	0.37191305	0.4670951	0.46419778	0.47786772	0.50305325	0.4798104	0.44999933
embedding_0184	-0.06192319	-0.10364371	-0.00025197398	-0.16945918	-0.121313035	0.021895373	-0.012580257	-0.019313756	0.01660322	-0.035379723	-0.05516359	-0.044967424	-0.051098682	-0.020388888	-0.11264276	-0.092746526	0.020687453	0.00037817954	-0.1087605	-0.07465943	-0.04641414	-0.07088136	0.028461544	-0.05345246	-0.0763974	-0.058319435	-0.029084062	-0.13755885	-0.12370733	-0.14423661	-0.057890307	-0.0437133	-0.023323102	-0.059046276	-0.06603598	-0.038221236	-0.05103488	-0.12348426	-0.07666122	-0.057741575	-0.05749977	-0.032122552	-0.0539572	0.01727629	-0.038606636	-0.0011999714	-0.065672696	-0.10574649	-0.044210892	-0.11722467	-0.024258526	-0.03287261	-0.007053016	-0.07461198	-0.0046754507	-0.07840461	-0.18421479	-0.052438676	-0.013825845	-0.0590452	-0.04894041	-0.08264582	-0.017007412	-0.07599215	-0.1838031	-0.061370395	-0.014872092	-0.09390344	-0.09479205	-0.111760415	-0.1679677	-0.0033735828	-0.09269406	-0.04298751	-0.03375576	-0.11146419	-0.07682537	-0.033841882	-0.11282259	-0.1533439	-0.0100485245	-0.021941973	-0.088456266	-0.097328946	-0.0770678	-0.12853956	-0.115137	-0.10919208
embedding_0185	0.76276463	0.8034072	0.7588977	0.80241704	0.7938719	0.7810495	0.7389066	0.8215554	0.7976435	0.7863426	0.7633731	0.8511573	0.7256545	0.7432055	0.78900266	0.7328022	0.790533	0.7334658	0.7851935	0.7731401	0.78698653	0.7289751	0.7988079	0.7717412	0.7559862	0.7623184	0.77396435	0.77511567	0.7950583	0.78010684	0.7590364	0.81548333	0.77996606	0.7711749	0.73330444	0.73676157	0.7877977	0.78027844	0.761454	0.820217	0.7769737	0.86248666	0.7311637	0.7388967	0.82526946	0.73811346	0.7418158	0.816279	0.77601576	0.81457865	0.8146029	0.76122427	0.78729486	0.7962808	0.82139736	0.80619824	0.72736657	0.819702	0.78687984	0.8003999	0.7708745	0.78631496	0.757374	0.75511336	0.8023864	0.7712717	0.7873777	0.75603044	0.7580597	0.7601558	0.74945116	0.7734954	0.82319194	0.7792856	0.75235295	0.776401	0.808159	0.77221185	0.7879299	0.75458604	0.7976057	0.7893346	0.7720377	0.76401234	0.791197	0.72978324	0.7823089	0.7824445
embedding_0186	-1.2166301	-1.0206357	-1.1340423	-1.0794995	-1.1491233	-1.0509368	-1.107633	-0.97386265	-1.0779705	-0.93186736	-1.0135759	-1.1174349	-1.1600511	-1.0131723	-1.0882215	-1.0730464	-1.1072898	-1.0393436	-1.0934108	-1.0642926	-1.0584912	-1.2380913	-1.1478533	-1.0930805	-1.0489881	-1.1139599	-1.2525469	-1.0867146	-0.9690352	-1.0599753	-1.0641246	-1.0511756	-1.1406778	-1.1043496	-1.076099	-1.1371813	-1.0871164	-1.032235	-1.1299657	-1.0206326	-1.0104938	-0.93885607	-1.087218	-1.0460856	-1.0912789	-1.1453227	-1.0928627	-1.0509348	-1.0780578	-1.0972176	-1.1391175	-1.1017745	-1.1307213	-1.1403074	-1.0832697	-1.0878838	-1.1802608	-1.1122636	-1.0672811	-1.0661671	-1.1394254	-1.0366446	-1.0688611	-1.063633	-1.074619	-1.1057788	-1.04896	-1.1397128	-1.1218908	-1.1589286	-0.9796741	-1.0263064	-1.0547739	-1.048806	-1.1076777	-1.1250143	-1.1128798	-1.0359048	-1.1232898	-1.0842668	-1.0360452	-1.1033046	-1.1036499	-1.1252283	-1.0638304	-1.0934837	-1.0176411	-1.0767288
embedding_0187	0.48823166	0.4448533	0.47168726	0.42839915	0.49817392	0.6024919	0.46467838	0.44022292	0.44467986	0.48571694	0.48414356	0.5533131	0.4973759	0.5091405	0.47229534	0.4850824	0.40808722	0.462241	0.422646	0.4298869	0.47635925	0.48520908	0.47852206	0.43386364	0.4029309	0.48014778	0.52155805	0.44434196	0.3760569	0.4794554	0.4386888	0.36963928	0.3927346	0.43110302	0.4481289	0.48985413	0.5179966	0.39516136	0.52601993	0.5133545	0.4642331	0.6373658	0.4327585	0.47779253	0.522868	0.36149248	0.4315854	0.5215238	0.3370073	0.5414498	0.5282157	0.4077401	0.5305613	0.4428987	0.4869797	0.524897	0.39337698	0.46900573	0.5551534	0.45951653	0.40471897	0.5224482	0.47406408	0.44014883	0.43189284	0.43594888	0.45174927	0.46892175	0.44312862	0.36490571	0.49593678	0.4652057	0.54342556	0.41928175	0.5112458	0.39793998	0.48155737	0.55690455	0.43390188	0.43232146	0.42010987	0.4701373	0.39894512	0.3781338	0.44719112	0.40371698	0.47559518	0.41967157
embedding_0188	0.13242677	0.18818404	0.059501804	0.15502958	0.08057675	0.17034455	0.10699181	0.15192322	0.17701869	0.18789022	0.1603279	0.085090645	0.123096175	0.17425455	0.11614967	0.15827124	0.13980597	0.1714461	0.12805168	0.18426195	0.15389802	0.14142002	0.06952758	0.070697136	0.15207426	0.1001846	0.10748147	0.13963798	0.115765356	0.15254813	0.14958617	0.13230999	0.107886076	0.12741305	0.22730364	0.110717766	0.17324805	0.1594841	0.24832208	0.21448036	0.17374665	0.1395133	0.16032244	0.12898442	0.12337736	0.052625716	0.15864307	0.12774381	0.1309078	0.118374035	0.15102556	0.1312628	0.055558916	0.123520546	0.12951244	0.20420152	0.053808987	0.12839022	0.10682599	0.18004422	0.1438645	0.14364323	0.15442656	0.10829918	0.20254824	0.15676448	0.11420854	0.19819392	0.14567932	0.20945594	0.18295966	0.13542485	0.19500707	0.11301058	0.16997197	0.14272827	0.19647461	0.19067103	0.19122934	0.13943362	0.160313	0.17135276	0.111758664	0.17559943	0.16717015	0.21658853	0.26029974	0.13326259
embedding_0189	0.264112	0.10101638	0.26594892	0.13201998	0.15391149	0.2411784	0.19644752	0.22810695	0.18784648	0.18878463	0.20113803	0.17761211	0.1986774	0.16067368	0.17197543	0.13340634	0.20332794	0.17671819	0.19568889	0.22233675	0.269772	0.13735583	0.20768271	0.1544906	0.14767982	0.22299224	0.21115881	0.107491136	0.17540863	0.17838202	0.15063177	0.2324679	0.28326702	0.15605985	0.18942602	0.18777525	0.15344921	0.17783284	0.18854779	0.22787268	0.24528895	0.20983689	0.21879333	0.29112297	0.26557773	0.15022805	0.18689336	0.22208688	0.13367185	0.14661261	0.22916836	0.17760766	0.26944208	0.16410951	0.20515901	0.12193997	0.1455755	0.26571316	0.15516192	0.19852348	0.20846999	0.13617589	0.18374975	0.20746168	0.06844266	0.17460455	0.17542031	0.17509398	0.17248806	0.19780801	0.1541313	0.21785703	0.1892237	0.13113442	0.26151308	0.14821742	0.21712634	0.2686537	0.1731404	0.11552342	0.2121196	0.14898536	0.20075816	0.2150849	0.20401202	0.1625634	0.21431433	0.18158092
embedding_0190	-0.2094488	-0.23069835	-0.32135168	-0.27640623	-0.29899815	-0.17177135	-0.2660953	-0.2793792	-0.23915009	-0.22347037	-0.31345868	-0.27332512	-0.22674017	-0.2819616	-0.28767464	-0.25080824	-0.24573515	-0.2985346	-0.31821257	-0.28314397	-0.30813405	-0.24712153	-0.28561354	-0.32187554	-0.24951513	-0.27183017	-0.2967772	-0.26792884	-0.36490634	-0.26963297	-0.27460793	-0.22984053	-0.19607402	-0.27906886	-0.2234981	-0.3123288	-0.2746998	-0.26241472	-0.25356576	-0.17038897	-0.30089137	-0.22965483	-0.26751986	-0.31608805	-0.2806033	-0.30983672	-0.2976352	-0.2637151	-0.27413943	-0.26741275	-0.28023985	-0.2611029	-0.2447441	-0.24002996	-0.30562583	-0.2143417	-0.26589704	-0.28918397	-0.31380382	-0.2416324	-0.29195884	-0.21776652	-0.23701434	-0.30584005	-0.28794685	-0.24948546	-0.28791487	-0.30415806	-0.30106682	-0.3065983	-0.3022391	-0.2705406	-0.24895921	-0.26991907	-0.23982693	-0.2847966	-0.2221383	-0.25666988	-0.27293983	-0.31949148	-0.2732168	-0.29769516	-0.30753228	-0.29237175	-0.25494522	-0.27357647	-0.25643292	-0.25793064
embedding_0191	0.28154036	0.27201548	0.28264847	0.20383464	0.1280367	0.09410775	0.25266975	0.15332434	0.23385611	0.15127179	0.2675037	0.2833687	0.24210386	0.22551607	0.1883977	0.15364856	0.2159808	0.21026725	0.17583792	0.137923	0.14458716	0.15391506	0.15396045	0.20757589	0.17530544	0.23794855	0.22060911	0.3077688	0.21867491	0.2041741	0.21835315	0.15529364	0.14005557	0.27580747	0.18693785	0.2670112	0.25829226	0.18847017	0.19076273	0.07322338	0.13303256	0.21397384	0.15269814	0.14069131	0.2042954	0.3331972	0.2136813	0.14001049	0.26232135	0.19212261	0.1421176	0.2054561	0.20048876	0.18791108	0.11596804	0.31344554	0.17411838	0.19416228	0.14845605	0.17513524	0.2789727	0.22169866	0.10705002	0.20222594	0.2585034	0.17992806	0.23342967	0.17732455	0.15365256	0.15327945	0.18402424	0.15960304	0.1374193	0.24103953	0.13837034	0.20749947	0.15758033	0.2078704	0.16064237	0.28148836	0.19782107	0.24822074	0.22628966	0.16240294	0.16650677	0.2366431	0.12452896	0.24340625
embedding_0192	0.72863257	0.73781025	0.8765116	0.7894533	0.8590454	0.79335207	0.8169753	0.8154657	0.8357569	0.79962265	0.8233578	0.7619058	0.77403975	0.8360368	0.7958639	0.816784	0.7616942	0.8645596	0.8483719	0.8958518	0.8355815	0.8052438	0.81265324	0.80864847	0.83103263	0.8261865	0.8640331	0.7883191	0.8563135	0.81493115	0.7857501	0.7741377	0.78254485	0.84234864	0.78008395	0.87682897	0.843002	0.7831604	0.7811739	0.7322941	0.8961621	0.8406757	0.82369703	0.87865293	0.74910504	0.8686802	0.86013967	0.8652267	0.81509775	0.7780412	0.7980793	0.8167562	0.8119422	0.75272965	0.89646643	0.7262399	0.85136724	0.81386614	0.850828	0.7855829	0.7943958	0.77299625	0.85563207	0.8756732	0.84687006	0.8323038	0.8521017	0.8407311	0.87534976	0.7914182	0.8349407	0.8117777	0.7998704	0.78260744	0.8214246	0.8343716	0.75079286	0.81053025	0.79264086	0.8069837	0.79787695	0.8654515	0.79768866	0.848136	0.7854757	0.8103384	0.7864298	0.8318029
embedding_0193	0.1285049	0.10819065	0.24011543	0.13817272	0.173006	0.15839909	0.20625646	0.034603983	0.14775021	0.06372186	0.106737256	0.22035934	0.15678158	0.10282161	0.14549908	0.097474895	0.17942162	0.14538412	0.13388541	0.09923168	0.1872817	0.13510397	0.17831033	0.22864416	0.11487528	0.21491598	0.17088176	0.15056117	0.1841611	0.10637725	0.18395813	0.104667835	0.19746085	0.15077578	0.052452594	0.18904184	0.13975829	0.080163635	0.08508802	0.095993035	0.123716414	0.10875658	0.15713757	0.13201264	0.13684696	0.20338279	0.13210185	0.13567702	0.1590115	0.13200383	0.1346726	0.14121488	0.13418427	0.10194541	0.10392718	0.12125877	0.16301647	0.1370149	0.14374156	0.10203272	0.12693164	0.15782668	0.20680436	0.11282446	0.106313474	0.081734054	0.13593194	0.1480024	0.09907088	0.055938326	0.11617252	0.19627568	0.03648422	0.15321928	0.1934425	0.11768452	0.15398294	0.12933554	0.06501808	0.11174296	0.15556231	0.14862181	0.11742553	0.099392116	0.1296851	0.08312619	0.048344277	0.11367302
embedding_0194	-0.07634966	-0.094947346	-0.105929114	-0.10688064	-0.079241395	-0.1206988	-0.083263956	0.011604064	-0.13406979	-0.094122455	-0.18799786	-0.044147182	-0.09958213	-0.11376367	-0.111978695	-0.1246692	-0.047723603	-0.08506603	-0.09314345	-0.13640667	-0.010203523	-0.110344134	-0.07092496	-0.07783766	-0.1810706	-0.08568047	-0.03130597	-0.20831794	-0.11242483	-0.11749913	-0.082580864	-0.09584415	-0.113858595	-0.16990738	-0.115752995	-0.078495175	-0.08219356	-0.15402232	-0.114359215	-0.13147096	-0.1312525	-0.13670786	-0.050158177	-0.056321725	-0.047380615	-0.07580852	-0.13294946	-0.036192264	-0.122656845	-0.07359056	0.008199998	-0.054293845	-0.0077766734	-0.09709575	-0.115148574	-0.11254636	-0.09395542	-0.048602313	-0.11888456	-0.0752677	-0.03878983	-0.07108021	0.02039644	-0.1442396	-0.1515493	-0.09572019	-0.117925696	-0.08299449	-0.10695254	-0.055091027	-0.15557642	-0.15722045	-0.08514203	-0.060757168	-0.018279597	-0.11012847	-0.026199583	-0.01557639	-0.12925795	-0.13692714	-0.07649932	-0.1056593	-0.074528605	-0.06971396	-0.065376714	-0.1489429	-0.11003399	-0.15643974
embedding_0195	0.29069752	0.31899327	0.27411306	0.35045463	0.2646823	0.31084824	0.26273197	0.20776647	0.31164116	0.3029577	0.27673408	0.2934043	0.24462414	0.28182277	0.27691278	0.29169524	0.23296034	0.23570567	0.23754303	0.2981004	0.24583791	0.2411554	0.2570003	0.2692134	0.34070724	0.27642906	0.27192128	0.37967387	0.35025632	0.28575507	0.29760468	0.31497997	0.29742545	0.35585016	0.29824203	0.28955063	0.32479632	0.34022558	0.2696623	0.3410075	0.31221345	0.32899725	0.26300466	0.23914234	0.25381622	0.3033339	0.2704897	0.30316496	0.29873094	0.3292942	0.17027518	0.27529088	0.21286727	0.28835106	0.29181218	0.26756486	0.3252081	0.26531428	0.22893403	0.2688262	0.30054864	0.27353984	0.26025295	0.22335693	0.3844214	0.32914776	0.26550832	0.2966029	0.25689927	0.25443217	0.3492774	0.33298537	0.2766528	0.22493905	0.2638231	0.2844575	0.2666799	0.25306758	0.32201132	0.34011725	0.3025108	0.2542665	0.27778053	0.30659625	0.27852276	0.3364007	0.30071568	0.31135064
embedding_0196	0.34169263	0.2865079	0.3953603	0.344224	0.3389128	0.3671548	0.32769427	0.30023113	0.36042815	0.36945608	0.36751255	0.34367913	0.30135354	0.37218812	0.3098115	0.32572517	0.34310266	0.30981886	0.3197388	0.3541476	0.32319522	0.33340663	0.37391055	0.3346014	0.3659371	0.32548365	0.28030235	0.35083097	0.34538355	0.3272373	0.30874074	0.37022206	0.35565993	0.37329185	0.37334692	0.31589293	0.34183744	0.32801136	0.32867	0.4094733	0.39693928	0.41500887	0.29999945	0.3527077	0.355493	0.33921716	0.35701534	0.34672916	0.3312994	0.32602262	0.31295165	0.34076735	0.3140291	0.37631097	0.37724736	0.32321066	0.29715267	0.33976287	0.3876668	0.33846027	0.3623059	0.355485	0.3318572	0.32532266	0.32747936	0.38069713	0.35863578	0.33346292	0.3341314	0.37983534	0.36158177	0.30349228	0.39974305	0.3646972	0.33577806	0.32957324	0.32871407	0.38341677	0.3824216	0.31442106	0.3690596	0.30441386	0.33868405	0.396514	0.34938857	0.34675303	0.32453808	0.3560476
embedding_0197	0.3483032	0.34002036	0.3112772	0.35943887	0.30738765	0.33983073	0.3353726	0.35927978	0.37763345	0.3932715	0.3198025	0.3215566	0.33306146	0.38831955	0.34870476	0.35057127	0.30699664	0.33750424	0.3805345	0.3794836	0.38597003	0.40479028	0.32144004	0.25565827	0.37907785	0.30199072	0.28851095	0.33617762	0.3205942	0.4007463	0.39588714	0.34805858	0.33581161	0.29905608	0.40057635	0.3385194	0.36094093	0.39047948	0.4207478	0.4240311	0.40144214	0.3515916	0.35271442	0.37469178	0.37299633	0.3497988	0.38598454	0.40925455	0.36508703	0.33810446	0.37524602	0.3631272	0.29665965	0.33543548	0.32943133	0.39316142	0.35985383	0.3224238	0.27394643	0.3655575	0.3565218	0.35811406	0.37499365	0.33340874	0.37437665	0.33869407	0.3342206	0.38373002	0.4018815	0.46182117	0.38544688	0.33718598	0.37331048	0.3550794	0.37464237	0.3683391	0.38821146	0.41499814	0.37755087	0.39017597	0.3804084	0.3295695	0.3804609	0.42561167	0.39592874	0.40406093	0.42587313	0.3308908
embedding_0198	-0.21187742	-0.11743275	-0.24230596	-0.108298294	-0.1413329	-0.1244054	-0.17533043	-0.09530189	-0.15575801	-0.09519805	-0.13992725	-0.17048188	-0.21394202	-0.06590035	-0.10871117	-0.13353184	-0.13802883	-0.1009272	-0.07945058	-0.062373	-0.09279102	-0.14194275	-0.22316468	-0.15273589	-0.09764362	-0.18285963	-0.2313989	-0.19853097	-0.12403687	-0.103398584	-0.15787625	-0.11402144	-0.104089215	-0.20296247	-0.040447056	-0.13007227	-0.11569536	-0.067204066	-0.120148025	-0.036711607	-0.065321445	-0.09702617	-0.12712081	-0.122916564	-0.18334372	-0.18401967	-0.11754512	-0.07032084	-0.180388	-0.19647247	-0.1417879	-0.15660435	-0.14894974	-0.185766	-0.14085609	-0.22028203	-0.07333727	-0.15795027	-0.100489505	-0.08856236	-0.11460553	-0.105779976	-0.0915715	-0.09014863	-0.13915662	-0.071170114	-0.10496957	-0.12592581	-0.07573013	-0.095204055	-0.0489274	-0.14557466	-0.091670334	-0.10094417	-0.17206681	-0.12873228	-0.16603316	-0.123597234	-0.11317111	-0.16611096	-0.1152642	-0.1162474	-0.118169494	-0.079336025	-0.106021754	-0.09188032	-0.10018933	-0.1812964
embedding_0199	0.45716488	0.3221871	0.36417374	0.40506545	0.39315096	0.34292638	0.40980804	0.4074297	0.3720035	0.37713006	0.41878253	0.39441985	0.43618122	0.38157484	0.37103802	0.43233967	0.34607875	0.34024262	0.3721617	0.42628342	0.35298616	0.41677284	0.32749453	0.32177335	0.4906649	0.37901327	0.45453548	0.42924586	0.35884783	0.43701595	0.3866104	0.39676532	0.42968535	0.3876358	0.4046513	0.39943996	0.34793282	0.4884985	0.44572496	0.44874504	0.39022675	0.31088942	0.34870473	0.3807645	0.40906247	0.34324923	0.41590336	0.3943189	0.45163408	0.3786274	0.35964942	0.38130838	0.3101667	0.39669672	0.35977846	0.52635205	0.37085152	0.35243398	0.29865438	0.3881081	0.38358104	0.30943862	0.3227622	0.4090183	0.47170386	0.41021252	0.35485157	0.39830455	0.45773846	0.45289552	0.3686029	0.45021623	0.39244676	0.30413297	0.41449627	0.4006472	0.37039208	0.2715192	0.4793452	0.45102018	0.38923258	0.31876126	0.43701118	0.40234184	0.42080858	0.5140459	0.42770666	0.40252373
embedding_0200	-0.06844487	-0.033522643	-0.05682344	-0.018872468	0.036542434	0.013460878	-0.060889795	-0.049927156	-0.034542326	-0.068673246	-0.03623664	-0.10976341	-0.00078927155	-0.07570801	0.012739583	-0.004238353	0.011179348	-0.05568165	-0.00058877375	0.06370951	-0.030342203	0.014002394	-0.010955931	-0.047104474	0.036039915	-0.040797777	-0.06925047	-0.027693663	0.040005583	-0.07471486	0.01625388	0.008514486	0.036525242	-0.032618575	-0.048120994	-0.049409814	-0.012427637	-0.0033137603	-0.037975352	0.017086053	0.011288109	-0.13820353	0.039254226	-0.020635469	-0.119504526	0.058848415	-0.032561734	-0.019488819	-0.008261617	-0.018741315	-0.09522056	-0.02214103	-0.1464597	-0.025163056	0.023367912	-0.09814259	0.08091399	-0.02017989	-0.034855783	0.00055129133	-0.04634746	-0.07271336	0.048823558	0.01385952	0.0015507955	0.026982265	-0.057252415	0.006563392	0.007433613	0.012520958	-0.04746354	0.012873395	-0.025294432	-0.07739794	-0.015509201	0.01725629	-0.025695682	-0.060233362	0.02836396	0.018541757	-0.04581394	-0.056138877	-0.050750863	0.029938413	0.0040584956	0.0592859	0.023332285	-0.029949406
embedding_0201	-0.08026129	-0.07343089	-0.17757818	-0.11324035	-0.11242721	-0.2241689	-0.18419401	-0.05964034	-0.23335084	-0.17685942	-0.17878042	-0.12606649	-0.102374986	-0.20061898	-0.12694083	-0.12455271	-0.15125547	-0.18881302	-0.16545853	-0.1676329	-0.17559513	-0.1378611	-0.15573621	-0.12805685	-0.18089902	-0.16072522	-0.057723146	-0.1538271	-0.16995598	-0.1917464	-0.19357951	-0.14127222	-0.14024986	-0.19255039	-0.21100497	-0.13430485	-0.18006825	-0.11944746	-0.18837203	-0.1695424	-0.25433686	-0.1646342	-0.12631139	-0.18984869	-0.12625472	-0.13274917	-0.17601636	-0.14281808	-0.1708119	-0.13653997	-0.106009126	-0.14523086	-0.082427315	-0.07523108	-0.15801975	-0.15160203	-0.085162595	-0.11839738	-0.124500506	-0.14618923	-0.1430331	-0.10017594	-0.15493694	-0.16286717	-0.18959314	-0.13513058	-0.17867164	-0.13017559	-0.10571346	-0.15141566	-0.23159096	-0.17503117	-0.11862028	-0.15960157	-0.21593904	-0.13245434	-0.14707404	-0.15461773	-0.1407712	-0.16085613	-0.17563866	-0.12251778	-0.13916728	-0.14975722	-0.16180278	-0.13514277	-0.23044537	-0.107733406
embedding_0202	-0.39127576	-0.3927807	-0.4681543	-0.4097823	-0.43706945	-0.22966881	-0.34923854	-0.45716202	-0.3819662	-0.3561545	-0.36188063	-0.3174509	-0.3458393	-0.36648992	-0.37331808	-0.3229717	-0.43324977	-0.4074128	-0.44281465	-0.40957627	-0.47124615	-0.4118811	-0.4280266	-0.4402782	-0.31572774	-0.41996962	-0.5208992	-0.36714262	-0.5052214	-0.4214148	-0.4098348	-0.41064397	-0.32458362	-0.35282052	-0.33468154	-0.41694197	-0.41462916	-0.3272412	-0.26071417	-0.17332128	-0.40190178	-0.28697553	-0.45294333	-0.36452603	-0.3213588	-0.5413716	-0.4356759	-0.44160613	-0.38095298	-0.42776752	-0.3826191	-0.40833464	-0.37221605	-0.3286052	-0.37114835	-0.29131618	-0.49083003	-0.47487512	-0.29438502	-0.35783386	-0.40078244	-0.36093757	-0.46650907	-0.46857625	-0.35807672	-0.35180613	-0.414626	-0.41305098	-0.40632504	-0.40872356	-0.32813114	-0.40343443	-0.28052106	-0.42342564	-0.39616308	-0.42874253	-0.38820907	-0.3960876	-0.31615475	-0.38073382	-0.39184222	-0.41612175	-0.42144126	-0.41988972	-0.3504421	-0.342968	-0.34199148	-0.37293598
