clade_name	SRR11944139	SRR11944140	SRR11944141	SRR11944142	SRR11944143	SRR11944144	SRR11944145	SRR11944146	SRR11944147	SRR11944148	SRR11944149	SRR11944150	SRR11944151	SRR11944152	SRR11944153	SRR11944154	SRR11944155	SRR11944156	SRR11944157	SRR11944158	SRR11944159	SRR11944160	SRR11944161	SRR11944162	SRR11944163	SRR11944164	SRR11944165	SRR11944166	SRR11944167	SRR11944168	SRR11944169	SRR11944170	SRR11944171	SRR11944172	SRR11944173	SRR11944174	SRR11944175	SRR11944176	SRR11944177	SRR11944178	SRR11944179	SRR11944180	SRR11944181	SRR11944182	SRR11944183	SRR11944184	SRR11944185	SRR11944186	SRR11944187	SRR11944188	SRR11944189	SRR11944190	SRR11944191	SRR11944192	SRR11944193	SRR11944194	SRR11944195	SRR11944196	SRR11944197	SRR11944198	SRR11944199	SRR11944200	SRR11944201	SRR11944202	SRR11944204	SRR11944205	SRR11944206	SRR11944207	SRR11944208	SRR11944209	SRR11944210	SRR11944211	SRR11944212	SRR11944213	SRR11944214	SRR11944215	SRR11944216	SRR11944217	SRR11944218	SRR11944219	SRR11944220	SRR11944221	SRR11944222	SRR11944223	SRR11944224	SRR11944225	SRR11944226	SRR11944227	SRR11944228	SRR11944229	SRR11944230	SRR11944231	SRR11944232	SRR11944233	SRR11944234	SRR11944235	SRR11944236	SRR11944237	SRR11944238	SRR11944239	SRR11944240	SRR11944241	SRR11944242	SRR11944243	SRR11944244	SRR11944245	SRR11944246	SRR11944247	SRR11944248	SRR11944249
d__Bacteria___p__Firmicutes___c__Clostridia___o__Oscillospirales___f__Ruminococcaceae___g__Anaerotruncus	0	0	2	0	0	7	0	0	2	0	0	0	11	0	0	0	15	0	0	0	0	0	0	0	0	0	3	0	16	0	0	0	11	0	0	0	44	0	0	0	13	0	0	3	0	0	0	0	0	79	0	0	7	4	3	0	0	0	0	0	0	0	0	0	0	0	5	34	0	0	0	0	2	0	0	31	8	0	0	0	0	0	0	0	0	0	6	4	0	0	0	0	0	0	0	0	0	6	3	0	0	0	10	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Oscillospirales___f__Ruminococcaceae___g__Angelakisella	0	0	3	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Oscillospirales___f__Ruminococcaceae___g__CAG-352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	1072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Oscillospirales___f__Ruminococcaceae___g__Candidatus_Soleaferrea	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	7	0	7	2	0	0	0	0	5	0	0	0	0	0	0	3	0	0	0	0	0	6	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	2	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	9	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Oscillospirales___f__Ruminococcaceae___g__Caproiciproducens	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	97	0	0	0	26	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Oscillospirales___f__Ruminococcaceae___g__DTU089	5	0	0	0	0	6	0	0	0	0	0	0	8	0	6	0	0	0	0	0	0	0	0	0	0	5	16	0	54	8	0	0	32	9	0	0	0	0	0	0	4	0	0	20	0	7	13	3	0	8	0	0	14	2	8	13	0	0	0	0	0	0	4	7	2	0	26	35	4	0	0	0	0	0	0	7	0	0	5	23	0	3	0	4	0	0	0	0	0	12	0	0	0	5	0	4	0	12	12	0	0	0	3	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Oscillospirales___f__Ruminococcaceae___g__Faecalibacterium	3359	333	1175	3692	464	4013	1499	2190	3370	0	7514	3298	1225	516	2813	3582	1654	2761	0	160	582	0	646	0	2106	2962	6143	3546	0	2070	1423	2522	5325	782	1921	3451	794	1660	640	257	1102	2485	2831	3601	1241	2537	1560	4791	312	461	0	1022	996	1336	6151	2285	2913	1476	2077	5124	805	128	1853	1570	1135	734	1019	0	3280	1850	1326	2173	4246	4624	1380	5141	1125	3000	3436	2102	2829	3125	2081	1798	2044	100	4353	3168	693	0	3405	61	213	4931	0	3610	147	1099	0	0	4458	0	1166	1490	3844	0	1827	1590	3202	972
d__Bacteria___p__Firmicutes___c__Clostridia___o__Oscillospirales___f__Ruminococcaceae___g__Fournierella	0	0	0	0	0	0	0	0	0	15	20	0	11	0	0	0	0	0	119	0	0	0	0	0	0	0	55	0	0	0	0	65	0	0	13	0	0	0	0	0	4	64	0	0	0	0	0	0	1218	0	25	0	19	0	0	0	156	30	0	0	0	0	38	0	10	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	3	0	0	0	41	0	0	9	0	0	0	0	0	0	0	0	0	0	5	0	32	0	0	0	0	88	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Oscillospirales___f__Ruminococcaceae___g__Harryflintia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Oscillospirales___f__Ruminococcaceae___g__Incertae_Sedis	0	9	54	84	72	40	0	122	160	7	41	14	201	58	95	62	0	11	18	0	409	0	7	0	26	14	54	0	177	22	0	6	104	129	0	41	0	63	7	0	10	185	210	73	25	337	15	9	321	588	52	324	597	154	80	24	122	178	274	18	26	59	13	698	23	67	7	369	0	14	0	15	17	28	33	4	4	0	42	10	0	43	5	28	33	220	11	0	142	19	35	0	25	65	5	7	65	79	126	0	112	4	56	61	782	66	6	3	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Oscillospirales___f__Ruminococcaceae___g__Negativibacillus	25	0	11	0	0	62	18	7	0	22	0	0	0	0	0	22	0	11	0	0	0	0	0	0	0	7	343	0	215	32	18	0	83	0	3	12	0	20	0	0	0	0	0	150	0	38	0	0	115	68	0	0	80	21	49	51	214	3	0	0	0	9	0	0	0	85	52	9	0	23	0	0	63	6	54	0	43	0	0	0	0	0	0	10	10	0	0	25	335	0	72	0	0	97	0	0	0	198	56	0	19	0	32	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Oscillospirales___f__Ruminococcaceae___g__Paludicola	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	4	0	3	42	5	0	7	0	8	0	0	0	0	0	14	12	5	0	4	0	7	0	0	5	0	4	0	0	0	0	0	0	0	15	0	0	0	0	0	10	0	0	0	0	8	0	0	7	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	9	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Oscillospirales___f__Ruminococcaceae___g__Phocea	0	0	0	0	0	3	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	6	0	0	7	0	0	0	3	0	0	0	3	0	0	0	7	0	0	34	14	0	0	0	4	10	7	0	0	0	0	0	8	0	0	5	0	0	0	0	0	0	0	0	0	15	6	0	0	0	9	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	2	0	3	0	4	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Oscillospirales___f__Ruminococcaceae___g__Ruminococcus	1042	179	1471	1333	82	1830	0	52	1339	0	3	271	1334	0	398	674	0	1319	0	0	388	0	0	0	1372	692	0	158	2436	2040	1291	0	1271	0	0	1353	0	986	0	0	28	167	385	3060	1218	1779	0	3054	0	880	0	405	1564	4572	3068	1894	0	307	0	0	1086	0	902	0	0	130	2113	0	309	319	269	0	0	0	837	3066	3251	286	0	295	0	656	0	809	0	0	414	577	1053	0	3693	0	1625	1725	0	0	0	0	185	1623	1880	0	960	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Oscillospirales___f__Ruminococcaceae___g__Subdoligranulum	1433	84	1385	686	214	310	0	164	5	0	619	630	468	33	244	311	3	995	0	0	1023	0	0	0	102	0	0	817	1144	332	604	0	9	0	341	583	496	1059	0	100	504	0	763	580	0	431	899	1224	187	0	0	1574	295	524	174	58	239	703	462	2128	0	573	0	0	269	66	0	0	557	380	35	174	1002	0	1373	1397	834	308	281	1200	88	0	0	0	893	0	547	34	44	0	965	124	283	2076	0	5	43	4	185	0	1505	0	454	393	0	0	60	0	0	84
d__Bacteria___p__Firmicutes___c__Clostridia___o__Oscillospirales___f__Ruminococcaceae___g__UBA1819	6	0	27	4	0	43	0	0	2	18	14	0	17	0	0	17	82	2	0	3	5	0	2	3	0	0	13	5	11	19	0	0	32	51	109	0	35	0	0	0	0	6	0	22	17	8	24	13	155	35	7	17	25	21	18	10	35	11	7	6	5	27	13	8	84	276	56	110	4	14	0	0	0	4	3	82	7	0	0	22	0	34	6	3	0	0	7	20	183	0	7	0	13	11	4	0	0	22	30	0	16	0	577	0	4	19	10	20	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Oscillospirales___f__UCG-010	0	0	0	0	0	0	0	0	0	0	0	0	8	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	24	0	0	0	169	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	23	16	0	0	0	0	11	0	6	0	15	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Peptococcales	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	3	0	46	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Peptococcales___f__Peptococcaceae	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	3	0	46	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Peptococcales___f__Peptococcaceae___g__Peptococcus	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Peptostreptococcales-Tissierellales	24	35	138	222	0	32	474	19	26	0	307	11	56	810	146	39	552	369	145	292	57	0	120	16	64	34	469	538	129	941	183	158	514	101	201	81	244	166	0	0	23	0	42	128	16	37	41	1251	115	363	53	23	75	70	67	69	35	36	74	30	3	20	0	29	2	323	251	79	648	18	10	34	112	35	42	803	163	4	285	254	53	229	442	88	25	49	125	12	543	88	46	0	77	206	127	1045	0	104	39	132	65	42	222	46	153	643	193	97	243	3498
d__Bacteria___p__Firmicutes___c__Clostridia___o__Peptostreptococcales-Tissierellales___f__Anaerovoracaceae	24	3	138	20	0	27	0	19	15	0	0	0	56	0	47	30	0	8	0	0	0	0	0	0	0	8	31	0	112	34	27	0	318	84	70	26	120	21	0	0	0	0	35	108	4	20	33	9	44	315	0	3	52	59	40	15	20	12	27	28	3	20	0	7	0	19	31	79	12	18	0	11	64	5	42	42	73	4	0	17	0	43	0	5	25	7	13	12	312	0	30	0	0	43	0	4	0	51	16	0	63	0	29	8	0	0	61	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Peptostreptococcales-Tissierellales___f__Anaerovoracaceae___g__Anaerovorax	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Peptostreptococcales-Tissierellales___f__Anaerovoracaceae___g__Family_XIII_AD3011_group	5	3	98	0	0	9	0	8	3	0	0	0	21	0	37	19	0	2	0	0	0	0	0	0	0	8	18	0	96	14	27	0	233	73	70	8	120	12	0	0	0	0	21	83	0	11	26	9	22	131	0	3	23	38	7	10	11	12	17	20	0	16	0	0	0	11	18	75	12	12	0	11	18	0	16	42	43	0	0	12	0	28	0	5	19	7	13	2	312	0	15	0	0	28	0	0	0	51	11	0	15	0	27	8	0	0	39	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Peptostreptococcales-Tissierellales___f__Anaerovoracaceae___g__Family_XIII_UCG-001	16	0	18	12	0	18	0	11	0	0	0	0	18	0	10	11	0	6	0	0	0	0	0	0	0	0	0	0	16	20	0	0	16	11	0	18	0	9	0	0	0	0	14	15	4	3	0	0	13	12	0	0	25	18	29	0	0	0	5	8	3	4	0	7	0	2	7	4	0	6	0	0	18	5	19	0	27	4	0	5	0	13	0	0	0	0	0	0	0	0	15	0	0	15	0	0	0	0	5	0	46	0	0	0	0	0	22	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Peptostreptococcales-Tissierellales___f__Anaerovoracaceae___g__S5-A14a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Peptostreptococcales-Tissierellales___f__Peptostreptococcaceae	0	32	0	202	0	5	474	0	11	0	282	11	0	810	97	9	550	361	137	292	57	0	113	13	64	26	438	538	17	907	156	136	196	4	131	55	120	145	0	0	16	0	7	20	12	17	6	1242	71	42	53	20	3	11	27	54	15	24	39	0	0	0	0	22	0	304	220	0	636	0	10	23	48	30	0	757	90	0	285	237	53	186	442	83	0	42	112	0	231	41	13	0	77	163	127	927	0	53	23	132	0	42	122	23	153	638	132	97	243	3498
d__Bacteria___p__Firmicutes___c__Clostridia___o__Peptostreptococcales-Tissierellales___f__Peptostreptococcaceae___g__Intestinibacter	0	0	0	113	0	5	280	0	11	0	211	11	0	44	0	9	10	103	137	292	5	0	100	13	39	26	376	166	0	897	140	136	181	0	53	0	19	84	0	0	16	0	0	0	12	10	6	1092	0	0	53	11	0	0	12	0	15	24	0	0	0	0	0	0	0	207	111	0	538	0	0	23	26	0	0	493	17	0	0	237	0	186	442	25	0	0	88	0	165	41	13	0	0	160	60	0	0	42	9	0	0	42	49	0	0	604	132	97	40	1149
d__Bacteria___p__Firmicutes___c__Clostridia___o__Peptostreptococcales-Tissierellales___f__Peptostreptococcaceae___g__Peptostreptococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Peptostreptococcales-Tissierellales___f__Peptostreptococcaceae___g__Romboutsia	0	32	0	89	0	0	133	0	0	0	71	0	0	766	97	0	540	221	0	0	52	0	0	0	0	0	62	372	17	0	16	0	15	0	78	55	101	61	0	0	0	0	7	20	0	7	0	150	25	38	0	9	0	11	11	54	0	0	39	0	0	0	0	22	0	97	109	0	98	0	10	0	22	30	0	163	59	0	285	0	47	0	0	58	0	42	24	0	66	0	0	0	77	3	67	923	0	11	14	132	0	0	73	11	153	34	0	0	203	2145
d__Bacteria___p__Firmicutes___c__Clostridia___o__Peptostreptococcales-Tissierellales___f__Peptostreptococcaceae___g__Terrisporobacter	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	13	0	25	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	14	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	204
d__Bacteria___p__Firmicutes___c__Clostridia___o__Peptostreptococcales-Tissierellales___f__Peptostreptococcales-Tissierellales_fa	0	0	0	0	0	0	0	0	0	0	25	0	0	0	2	0	2	0	8	0	0	0	7	3	0	0	0	0	0	0	0	22	0	13	0	0	4	0	0	0	7	0	0	0	0	0	2	0	0	6	0	0	20	0	0	0	0	0	8	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	47	3	0	0	0	0	114	0	0	0	0	2	0	71	15	0	5	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Peptostreptococcales-Tissierellales___f__Peptostreptococcales-Tissierellales_fa___g__Anaerococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	10	0	0	0	0	0	0	18	7	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Peptostreptococcales-Tissierellales___f__Peptostreptococcales-Tissierellales_fa___g__Ezakiella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Peptostreptococcales-Tissierellales___f__Peptostreptococcales-Tissierellales_fa___g__Fenollaria	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Peptostreptococcales-Tissierellales___f__Peptostreptococcales-Tissierellales_fa___g__Finegoldia	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	14	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	5	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Peptostreptococcales-Tissierellales___f__Peptostreptococcales-Tissierellales_fa___g__Murdochiella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Peptostreptococcales-Tissierellales___f__Peptostreptococcales-Tissierellales_fa___g__Parvimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	20	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Peptostreptococcales-Tissierellales___f__Peptostreptococcales-Tissierellales_fa___g__Peptoniphilus	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	22	0	0	0	0	0	0	14	8	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Incertae_Sedis	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	13	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Incertae_Sedis___o__DTU014	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	13	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Negativicutes	7055	2295	607	833	726	568	226	4917	604	1225	827	62	332	2379	870	311	441	346	1905	2385	320	0	9569	2234	397	738	1180	344	293	743	398	507	1609	660	3309	320	1313	0	135	3661	23	2528	508	413	493	3652	283	658	292	595	154	1057	229	1400	392	3471	351	4040	3149	479	3500	7662	0	1319	1267	340	2108	862	141	2983	305	1309	579	369	3347	534	2377	336	1119	204	395	2914	676	4383	8470	644	112	612	647	1594	634	1732	0	1022	5901	1103	4921	592	6337	914	23	22	141	496	5297	883	8137	375	4810	1610
d__Bacteria___p__Firmicutes___c__Negativicutes___o__Acidaminococcales	130	99	602	788	641	568	0	885	0	842	0	11	332	49	0	0	0	256	0	41	0	0	86	0	98	3	0	147	293	0	374	0	0	660	370	250	742	0	0	344	9	58	439	405	429	266	204	409	228	595	146	904	96	944	388	194	351	188	630	479	596	309	0	344	1009	303	625	862	109	232	153	0	379	332	472	520	114	336	0	204	324	771	659	324	929	358	62	612	647	0	626	0	0	39	420	0	390	0	362	0	23	0	71	197	326	881	167	294	0	0
d__Bacteria___p__Firmicutes___c__Negativicutes___o__Acidaminococcales___f__Acidaminococcaceae	130	99	602	788	641	568	0	885	0	842	0	11	332	49	0	0	0	256	0	41	0	0	86	0	98	3	0	147	293	0	374	0	0	660	370	250	742	0	0	344	9	58	439	405	429	266	204	409	228	595	146	904	96	944	388	194	351	188	630	479	596	309	0	344	1009	303	625	862	109	232	153	0	379	332	472	520	114	336	0	204	324	771	659	324	929	358	62	612	647	0	626	0	0	39	420	0	390	0	362	0	23	0	71	197	326	881	167	294	0	0
d__Bacteria___p__Firmicutes___c__Negativicutes___o__Acidaminococcales___f__Acidaminococcaceae___g__Acidaminococcus	121	99	0	66	0	0	0	0	0	442	0	0	0	8	0	0	0	0	0	0	0	0	0	0	98	0	0	70	0	0	0	0	0	0	299	0	356	0	0	334	7	0	0	0	3	244	0	0	0	0	0	0	0	0	0	194	0	188	630	0	180	0	0	0	0	0	0	0	0	232	0	0	0	76	472	0	76	85	0	0	0	771	659	0	0	0	0	0	0	0	0	0	0	0	420	0	0	0	362	0	0	0	0	197	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Negativicutes___o__Acidaminococcales___f__Acidaminococcaceae___g__Phascolarctobacterium	9	0	602	722	641	568	0	885	0	400	0	11	332	0	0	0	0	256	0	41	0	0	86	0	0	3	0	77	293	0	374	0	0	660	71	250	386	0	0	10	2	58	439	405	426	22	204	409	228	595	146	904	96	944	388	0	351	0	0	479	416	309	0	344	1009	303	26	862	109	0	153	0	379	256	0	520	38	251	0	204	324	0	0	324	0	358	62	612	647	0	626	0	0	39	0	0	390	0	0	0	23	0	71	0	326	881	167	294	0	0
